country_dest,country_origin,total
Czech Republic,Israel,35
Czech Republic,Italy,255
Czech Republic,Jamaica,1
Czech Republic,Japan,48
Czech Republic,Jordan,25
Czech Republic,Kazakhstan,454
Czech Republic,Kenya,11
Czech Republic,Kiribati,1
Czech Republic,Kuwait,14
Czech Republic,Kyrgyzstan,37
Czech Republic,Lao People's Democratic Republic,2
Czech Republic,Latvia,32
Czech Republic,Lebanon,51
Czech Republic,Lesotho,1
Czech Republic,Liberia,2
Czech Republic,Libya,25
Czech Republic,Liechtenstein,0
Czech Republic,Lithuania,41
Czech Republic,Luxembourg,4
Czech Republic,Madagascar,6
Czech Republic,Malawi,5
Czech Republic,Malaysia,3
Czech Republic,Maldives,0
Czech Republic,Mali,4
Czech Republic,Malta,2
Czech Republic,Marshall Islands,0
Czech Republic,Mauritania,1
Czech Republic,Mauritius,1
Czech Republic,Mexico,19
Czech Republic,Monaco,0
Czech Republic,Mongolia,140
Czech Republic,Montenegro,29
Czech Republic,Morocco,26
Czech Republic,Mozambique,1
Czech Republic,Myanmar,1
Czech Republic,Namibia,2
Czech Republic,Nauru,1
Czech Republic,Nepal,4
Czech Republic,Netherlands,135
Czech Republic,New Zealand,9
Czech Republic,Nicaragua,4
Czech Republic,Niger,1
Czech Republic,Nigeria,17
Czech Republic,Norway,24
Czech Republic,Pakistan,23
Czech Republic,Palau,0
Czech Republic,Panama,2
Czech Republic,Papua New Guinea,0
Czech Republic,Paraguay,8
Czech Republic,Peru,17
Czech Republic,Philippines,8
Czech Republic,Poland,6082
Czech Republic,Portugal,10
Czech Republic,Qatar,7
Czech Republic,Republic of Korea,19
Czech Republic,Republic of Moldova,202
Czech Republic,Romania,2945
Czech Republic,Russian Federation,3282
Czech Republic,Rwanda,3
Czech Republic,Saint Kitts and Nevis,1
Czech Republic,Saint Lucia,0
Czech Republic,Saint Vincent and the Grenadines,0
Czech Republic,Samoa,0
Czech Republic,San Marino,1
Czech Republic,Sao Tome and Principe,0
Czech Republic,Saudi Arabia,4
Czech Republic,Senegal,8
Czech Republic,Serbia,1181
Czech Republic,Seychelles,0
Czech Republic,Sierra Leone,1
Czech Republic,Singapore,3
Czech Republic,Slovakia,70252
Czech Republic,Slovenia,64
Czech Republic,Solomon Islands,0
Czech Republic,Somalia,1
Czech Republic,South Africa,38
Czech Republic,Spain,42
Czech Republic,Sri Lanka,8
Czech Republic,State of Palestine,19
Czech Republic,Sudan,16
Czech Republic,Suriname,0
Czech Republic,Swaziland,0
Czech Republic,Sweden,52
Czech Republic,Switzerland,95
Czech Republic,Syrian Arab Republic,108
Czech Republic,Tajikistan,16
Czech Republic,Thailand,8
Czech Republic,The former Yugoslav Republic of Macedonia,131
Czech Republic,Timor-Leste,0
Czech Republic,Togo,4
Czech Republic,Tonga,2
Czech Republic,Trinidad and Tobago,0
Czech Republic,Tunisia,39
Czech Republic,Turkey,55
Czech Republic,Turkmenistan,12
Czech Republic,Tuvalu,1
Czech Republic,Uganda,4
Czech Republic,Ukraine,8198
Czech Republic,United Arab Emirates,8
Czech Republic,United Kingdom of Great Britain and Northern Ireland,351
Czech Republic,United Republic of Tanzania,5
Czech Republic,United States of America,517
Czech Republic,Uruguay,9
Czech Republic,Uzbekistan,44
Czech Republic,Vanuatu,1
Czech Republic,Venezuela (Bolivarian Republic of),11
Czech Republic,Viet Nam,3604
Czech Republic,Western Sahara,4
Czech Republic,Yemen,27
Czech Republic,Zambia,5
Czech Republic,Zimbabwe,5
Hungary,Afghanistan,274
Hungary,Albania,96
Hungary,Algeria,263
Hungary,Angola,32
Hungary,Argentina,22
Hungary,Armenia,186
Hungary,Australia,832
Hungary,Austria,5206
Hungary,Azerbaijan,134
Hungary,Bahamas,1
Hungary,Bahrain,13
Hungary,Bangladesh,60
Hungary,Barbados,0
Hungary,Belarus,91
Hungary,Belgium,98
Hungary,Belize,0
Hungary,Benin,11
Hungary,Bermuda,0
Hungary,Bolivia (Plurinational State of),14
Hungary,Botswana,381
Hungary,Brazil,1
Hungary,British Virgin Islands,68
Hungary,Burkina Faso,1962
Hungary,Canada,65
Hungary,Cabo Verde,6
Hungary,Bonaire, Sint Eustatius and Saba,226
Hungary,Central African Republic,4
Hungary,Chad,2
Hungary,Chile,112
Hungary,China,941
Hungary,Colombia,33
Hungary,Congo,18
Hungary,Costa Rica,8
Hungary,Côte d'Ivoire,0
Hungary,Croatia,365
Hungary,Cuba,252
Hungary,Cyprus,387
Hungary,Czech Republic,68
Hungary,Democratic Republic of the Congo,11
Hungary,Denmark,42
Hungary,Dominican Republic,0
Hungary,Ecuador,22
Hungary,Egypt,251
Hungary,El Salvador,12
Hungary,Eritrea,0
Hungary,Estonia,39
Hungary,Ethiopia,31
Hungary,Finland,92
Hungary,France,1793
Hungary,Gabon,0
Hungary,Gambia,0
Hungary,Georgia,186
Hungary,Germany,18409
Hungary,Ghana,44
Hungary,Greece,1601
Hungary,Grenada,1
Hungary,Guatemala,6
Hungary,Guinea,15
Hungary,Guinea-Bissau,5
Hungary,Guyana,5
Hungary,Honduras,2
Hungary,Iceland,8
Hungary,India,978
Hungary,Indonesia,191
Hungary,Iran (Islamic Republic of),1800
Hungary,Iraq,732
Hungary,Ireland,26
Hungary,Israel,425
Hungary,Italy,389
Hungary,Jamaica,4
Hungary,Japan,271
Hungary,Jordan,350
Hungary,Kazakhstan,469
Hungary,Kenya,18
Hungary,Kuwait,154
Hungary,Kyrgyzstan,116
Hungary,Lao People's Democratic Republic,40
Hungary,Latvia,21
Hungary,Lebanon,304
Hungary,Lesotho,0
Hungary,Liberia,1
Hungary,Libya,332
Hungary,Liechtenstein,0
Hungary,Lithuania,42
Hungary,Luxembourg,4
Hungary,Madagascar,8
Hungary,Malaysia,0
Hungary,Mali,8
Hungary,Malta,0
Hungary,Mauritania,9
Hungary,Mauritius,21
Hungary,Mexico,20
Hungary,Monaco,0
Hungary,Mongolia,386
Hungary,Montenegro,0
Hungary,Morocco,38
Hungary,Mozambique,12
Hungary,Myanmar,8
Hungary,Namibia,0
Hungary,Nepal,0
Hungary,Netherlands,181
Hungary,New Zealand,0
Hungary,Nicaragua,8
Hungary,Niger,15
Hungary,Nigeria,169
Hungary,Norway,118
Hungary,Oman,14
Hungary,Pakistan,205
Hungary,Panama,8
Hungary,Papua New Guinea,0
Hungary,Paraguay,5
Hungary,Peru,72
Hungary,Philippines,0
Hungary,Poland,3647
Hungary,Portugal,21
Hungary,Qatar,30
Hungary,Republic of Korea,1076
Hungary,Republic of Moldova,56
Hungary,Romania,194128
Hungary,Russian Federation,38081
Hungary,Rwanda,1
Hungary,Saint Kitts and Nevis,12
Hungary,Saint Vincent and the Grenadines,0
Hungary,Saudi Arabia,286
Hungary,Senegal,5
Hungary,Serbia,0
Hungary,Sierra Leone,6
Hungary,Singapore,73
Hungary,Slovakia,316
Hungary,Slovenia,96
Hungary,Somalia,5
Hungary,South Africa,44
Hungary,Spain,54
Hungary,Sri Lanka,47
Hungary,State of Palestine,93
Hungary,Sudan,72
Hungary,Sweden,262
Hungary,Switzerland,145
Hungary,Syrian Arab Republic,482
Hungary,Tajikistan,16
Hungary,Thailand,631
Hungary,The former Yugoslav Republic of Macedonia,46027
Hungary,Togo,2
Hungary,Trinidad and Tobago,0
Hungary,Tunisia,34
Hungary,Turkey,385
Hungary,Uganda,6
Hungary,Ukraine,3040
Hungary,United Arab Emirates,0
Hungary,United Kingdom of Great Britain and Northern Ireland,521
Hungary,United Republic of Tanzania,28
Hungary,United States of America,2956
Hungary,Uruguay,60
Hungary,Uzbekistan,102
Hungary,Venezuela (Bolivarian Republic of),169
Hungary,Viet Nam,653
Hungary,Yemen,241
Hungary,Zambia,2
Hungary,Zimbabwe,9
Poland,Afghanistan,219
Poland,Albania,82
Poland,Algeria,643
Poland,Angola,38
Poland,Argentina,251
Poland,Armenia,1181
Poland,Australia,863
Poland,Austria,6119
Poland,Azerbaijan,356
Poland,Bangladesh,60
Poland,Belarus,148245
Poland,Belgium,3969
Poland,Bolivia (Plurinational State of),35
Poland,Botswana,4625
Poland,British Virgin Islands,299
Poland,Burkina Faso,2414
Poland,Canada,31
Poland,Cabo Verde,14
Poland,Bonaire, Sint Eustatius and Saba,2207
Poland,Chile,33
Poland,China,922
Poland,Colombia,81
Poland,Congo,68
Poland,Costa Rica,28
Poland,Croatia,1142
Poland,Cuba,261
Poland,Cyprus,62
Poland,Czech Republic,8798
Poland,Denmark,998
Poland,Dominican Republic,4
Poland,Ecuador,43
Poland,Egypt,289
Poland,Eritrea,3
Poland,Estonia,402
Poland,Ethiopia,68
Poland,Finland,272
Poland,France,49150
Poland,Georgia,460
Poland,Germany,144229
Poland,Ghana,65
Poland,Greece,3964
Poland,Guinea,17
Poland,Guyana,18
Poland,Hungary,1907
Poland,Iceland,58
Poland,India,436
Poland,Indonesia,62
Poland,Iran (Islamic Republic of),197
Poland,Iraq,562
Poland,Ireland,101
Poland,Israel,542
Poland,Italy,6091
Poland,Japan,326
Poland,Jordan,223
Poland,Kazakhstan,4778
Poland,Kenya,75
Poland,Kuwait,194
Poland,Kyrgyzstan,106
Poland,Latvia,3167
Poland,Lebanon,467
Poland,Libya,433
Poland,Lithuania,113201
Poland,Luxembourg,177
Poland,Malaysia,11
Poland,Mali,35
Poland,Mexico,165
Poland,Monaco,3
Poland,Mongolia,234
Poland,Montenegro,275
Poland,Morocco,221
Poland,Mozambique,18
Poland,Nepal,13
Poland,Netherlands,1368
Poland,New Zealand,71
Poland,Nigeria,281
Poland,Norway,447
Poland,Pakistan,85
Poland,Panama,34
Poland,Peru,143
Poland,Philippines,67
Poland,Portugal,85
Poland,Qatar,9
Poland,Republic of Korea,53
Poland,Republic of Moldova,467
Poland,Romania,4748
Poland,Russian Federation,76953
Poland,Saudi Arabia,34
Poland,Senegal,34
Poland,Serbia,4743
Poland,Slovakia,2149
Poland,Slovenia,183
Poland,South Africa,376
Poland,Spain,1577
Poland,Sri Lanka,35
Poland,Sudan,88
Poland,Sweden,998
Poland,Switzerland,718
Poland,Syrian Arab Republic,785
Poland,Tajikistan,85
Poland,Thailand,53
Poland,The former Yugoslav Republic of Macedonia,291
Poland,Tunisia,187
Poland,Turkey,641
Poland,Turkmenistan,62
Poland,Uganda,61
Poland,Ukraine,438692
Poland,United Arab Emirates,118
Poland,United Kingdom of Great Britain and Northern Ireland,3732
Poland,United Republic of Tanzania,71
Poland,United States of America,12778
Poland,Uruguay,14
Poland,Uzbekistan,498
Poland,Venezuela (Bolivarian Republic of),67
Poland,Viet Nam,2343
Poland,Yemen,132
Poland,Zambia,53
Poland,Zimbabwe,35
Republic of Moldova,Azerbaijan,3750
Republic of Moldova,Belarus,13665
Republic of Moldova,Burkina Faso,462
Republic of Moldova,Czech Republic,519
Republic of Moldova,Georgia,3550
Republic of Moldova,Germany,427
Republic of Moldova,Greece,38
Republic of Moldova,Hungary,694
Republic of Moldova,Israel,20
Republic of Moldova,Italy,116
Republic of Moldova,Kazakhstan,20541
Republic of Moldova,Mongolia,43
Republic of Moldova,Poland,794
Republic of Moldova,Portugal,403
Republic of Moldova,Romania,5142
Republic of Moldova,Russian Federation,227107
Republic of Moldova,Turkey,87
Republic of Moldova,Ukraine,245741
Republic of Moldova,Uzbekistan,4025
Romania,Albania,591
Romania,Algeria,3
Romania,Armenia,1
Romania,Austria,722
Romania,Bangladesh,3
Romania,Belgium,273
Romania,British Virgin Islands,2
Romania,Burkina Faso,24353
Romania,Cabo Verde,0
Romania,Chile,0
Romania,China,605
Romania,Cuba,1
Romania,Cyprus,18
Romania,Czech Republic,829
Romania,Denmark,51
Romania,Dominican Republic,0
Romania,Egypt,7
Romania,France,427
Romania,Georgia,0
Romania,Germany,1783
Romania,Ghana,0
Romania,Greece,4380
Romania,Guinea,1
Romania,Hungary,9320
Romania,India,0
Romania,Iran (Islamic Republic of),853
Romania,Iraq,299
Romania,Ireland,96
Romania,Israel,262
Romania,Italy,461
Romania,Jordan,261
Romania,Kazakhstan,0
Romania,Lebanon,306
Romania,Lithuania,0
Romania,Mali,0
Romania,Mexico,4
Romania,Morocco,4
Romania,Netherlands,59
Romania,Nigeria,1
Romania,Norway,120
Romania,Pakistan,1
Romania,Paraguay,0
Romania,Poland,538
Romania,Portugal,48
Romania,Republic of Moldova,52248
Romania,Russian Federation,7224
Romania,Senegal,0
Romania,Serbia,565
Romania,Spain,106
Romania,State of Palestine,7
Romania,Sweden,177
Romania,Switzerland,106
Romania,Syrian Arab Republic,2087
Romania,Tunisia,2
Romania,Turkey,878
Romania,Ukraine,15695
Romania,United Kingdom of Great Britain and Northern Ireland,273
Romania,United States of America,705
Romania,Venezuela (Bolivarian Republic of),3
Romania,Viet Nam,4
Russian Federation,Afghanistan,19103
Russian Federation,Albania,1026
Russian Federation,Algeria,1303
Russian Federation,American Samoa,959
Russian Federation,Angola,519
Russian Federation,Anguilla,304
Russian Federation,Argentina,582
Russian Federation,Armenia,535266
Russian Federation,Australia,761
Russian Federation,Austria,3776
Russian Federation,Azerbaijan,936852
Russian Federation,Bangladesh,1280
Russian Federation,Belarus,809353
Russian Federation,Belgium,859
Russian Federation,Benin,317
Russian Federation,Bolivia (Plurinational State of),392
Russian Federation,Botswana,876
Russian Federation,Brazil,194
Russian Federation,British Virgin Islands,577
Russian Federation,Burkina Faso,10760
Russian Federation,Burundi,525
Russian Federation,Cambodia,171
Russian Federation,Cameroon,52
Russian Federation,Canada,227
Russian Federation,Cabo Verde,738
Russian Federation,Bonaire, Sint Eustatius and Saba,394
Russian Federation,Central African Republic,131
Russian Federation,Chad,161
Russian Federation,Chile,638
Russian Federation,China,67405
Russian Federation,China, Hong Kong Special Administrative Region,38
Russian Federation,Colombia,336
Russian Federation,Comoros,17
Russian Federation,Congo,492
Russian Federation,Costa Rica,35
Russian Federation,Côte d'Ivoire,113
Russian Federation,Croatia,365
Russian Federation,Cuba,2689
Russian Federation,Cyprus,479
Russian Federation,Czech Republic,13710
Russian Federation,Democratic People's Republic of Korea,9699
Russian Federation,Denmark,2445
Russian Federation,Ecuador,336
Russian Federation,Egypt,1499
Russian Federation,Equatorial Guinea,29
Russian Federation,Estonia,62441
Russian Federation,Ethiopia,438
Russian Federation,Finland,1737
Russian Federation,France,1474
Russian Federation,Georgia,656888
Russian Federation,Germany,144895
Russian Federation,Ghana,286
Russian Federation,Greece,1997
Russian Federation,Guinea,429
Russian Federation,Guinea-Bissau,342
Russian Federation,Hungary,18236
Russian Federation,Iceland,54
Russian Federation,India,9801
Russian Federation,Indonesia,377
Russian Federation,Iran (Islamic Republic of),3096
Russian Federation,Iraq,1424
Russian Federation,Ireland,194
Russian Federation,Israel,2842
Russian Federation,Italy,1020
Russian Federation,Japan,655
Russian Federation,Jordan,1555
Russian Federation,Kazakhstan,2349697
Russian Federation,Kenya,394
Russian Federation,Kuwait,248
Russian Federation,Kyrgyzstan,433625
Russian Federation,Lao People's Democratic Republic,100
Russian Federation,Latvia,95730
Russian Federation,Lebanon,2133
Russian Federation,Libya,373
Russian Federation,Lithuania,82889
Russian Federation,Luxembourg,92
Russian Federation,Madagascar,144
Russian Federation,Malawi,12
Russian Federation,Malaysia,557
Russian Federation,Maldives,135
Russian Federation,Mali,196
Russian Federation,Malta,575
Russian Federation,Mauritius,273
Russian Federation,Mexico,173
Russian Federation,Monaco,192
Russian Federation,Mongolia,21142
Russian Federation,Montenegro,538
Russian Federation,Morocco,1755
Russian Federation,Mozambique,111
Russian Federation,Myanmar,411
Russian Federation,Namibia,106
Russian Federation,Nepal,573
Russian Federation,Netherlands,371
Russian Federation,New Zealand,196
Russian Federation,Nicaragua,71
Russian Federation,Niger,27
Russian Federation,Nigeria,1165
Russian Federation,Northern Mariana Islands,254
Russian Federation,Norway,1134
Russian Federation,Oman,61
Russian Federation,Pakistan,1683
Russian Federation,Panama,81
Russian Federation,Paraguay,104
Russian Federation,Peru,784
Russian Federation,Philippines,190
Russian Federation,Poland,31333
Russian Federation,Portugal,129
Russian Federation,Qatar,115
Russian Federation,Republic of Korea,2014
Russian Federation,Republic of Moldova,292807
Russian Federation,Romania,3936
Russian Federation,Rwanda,177
Russian Federation,San Marino,31
Russian Federation,Saudi Arabia,317
Russian Federation,Senegal,108
Russian Federation,Singapore,60
Russian Federation,Slovakia,1020
Russian Federation,Slovenia,138
Russian Federation,Somalia,129
Russian Federation,South Africa,246
Russian Federation,Spain,840
Russian Federation,Sri Lanka,1020
Russian Federation,State of Palestine,1808
Russian Federation,Sudan,588
Russian Federation,Sweden,340
Russian Federation,Switzerland,407
Russian Federation,Syrian Arab Republic,5464
Russian Federation,Tajikistan,424727
Russian Federation,Thailand,75
Russian Federation,The former Yugoslav Republic of Macedonia,359
Russian Federation,Tunisia,607
Russian Federation,Turkey,13032
Russian Federation,Turkmenistan,165923
Russian Federation,Tuvalu,29
Russian Federation,Uganda,100
Russian Federation,Ukraine,3301922
Russian Federation,United Arab Emirates,283
Russian Federation,United Kingdom of Great Britain and Northern Ireland,899
Russian Federation,United Republic of Tanzania,269
Russian Federation,United States of America,3077
Russian Federation,Uruguay,479
Russian Federation,Uzbekistan,890893
Russian Federation,Venezuela (Bolivarian Republic of),371
Russian Federation,Viet Nam,32251
Russian Federation,Western Sahara,111
Russian Federation,Yemen,986
Russian Federation,Zambia,354
Russian Federation,Zimbabwe,265
Slovakia,Afghanistan,26
Slovakia,Albania,6
Slovakia,Algeria,8
Slovakia,Angola,11
Slovakia,Argentina,20
Slovakia,Armenia,37
Slovakia,Australia,18
Slovakia,Austria,281
Slovakia,Azerbaijan,4
Slovakia,Belarus,60
Slovakia,Belgium,62
Slovakia,Botswana,47
Slovakia,British Virgin Islands,4
Slovakia,Burkina Faso,362
Slovakia,Bonaire, Sint Eustatius and Saba,40
Slovakia,Chad,8
Slovakia,Chile,2
Slovakia,China,49
Slovakia,Colombia,3
Slovakia,Congo,1
Slovakia,Croatia,95
Slovakia,Cuba,23
Slovakia,Cyprus,4
Slovakia,Czech Republic,26268
Slovakia,Denmark,6
Slovakia,Ecuador,1
Slovakia,Egypt,9
Slovakia,Estonia,3
Slovakia,Ethiopia,5
Slovakia,Finland,4
Slovakia,France,484
Slovakia,Georgia,11
Slovakia,Germany,255
Slovakia,Ghana,1
Slovakia,Greece,9
Slovakia,Hungary,6010
Slovakia,Iceland,0
Slovakia,India,7
Slovakia,Indonesia,0
Slovakia,Iran (Islamic Republic of),11
Slovakia,Iraq,10
Slovakia,Ireland,1
Slovakia,Israel,15
Slovakia,Italy,41
Slovakia,Japan,6
Slovakia,Jordan,9
Slovakia,Kazakhstan,21
Slovakia,Kenya,1
Slovakia,Kuwait,10
Slovakia,Kyrgyzstan,3
Slovakia,Latvia,5
Slovakia,Lebanon,14
Slovakia,Libya,7
Slovakia,Lithuania,9
Slovakia,Luxembourg,14
Slovakia,Malta,1
Slovakia,Mexico,3
Slovakia,Mongolia,11
Slovakia,Montenegro,10
Slovakia,Morocco,3
Slovakia,Netherlands,11
Slovakia,New Zealand,1
Slovakia,Nigeria,1
Slovakia,Norway,3
Slovakia,Pakistan,2
Slovakia,Peru,5
Slovakia,Philippines,0
Slovakia,Poland,1207
Slovakia,Portugal,1
Slovakia,Republic of Korea,0
Slovakia,Republic of Moldova,8
Slovakia,Romania,1115
Slovakia,Russian Federation,622
Slovakia,Saudi Arabia,2
Slovakia,Serbia,383
Slovakia,Slovenia,15
Slovakia,South Africa,6
Slovakia,Spain,10
Slovakia,State of Palestine,6
Slovakia,Sweden,8
Slovakia,Switzerland,18
Slovakia,Syrian Arab Republic,37
Slovakia,Thailand,1
Slovakia,The former Yugoslav Republic of Macedonia,54
Slovakia,Tunisia,6
Slovakia,Turkey,10
Slovakia,Ukraine,2619
Slovakia,United Arab Emirates,4
Slovakia,United Kingdom of Great Britain and Northern Ireland,34
Slovakia,United States of America,290
Slovakia,Uzbekistan,8
Slovakia,Viet Nam,241
Slovakia,Yemen,6
Ukraine,Afghanistan,2552
Ukraine,Armenia,35141
Ukraine,Azerbaijan,81482
Ukraine,Belarus,403448
Ukraine,Burkina Faso,2094
Ukraine,China,7924
Ukraine,Estonia,10585
Ukraine,Georgia,76612
Ukraine,Germany,1308
Ukraine,India,4609
Ukraine,Iran (Islamic Republic of),2580
Ukraine,Israel,4532
Ukraine,Jordan,4486
Ukraine,Kazakhstan,330947
Ukraine,Kyrgyzstan,37304
Ukraine,Latvia,20185
Ukraine,Lebanon,2132
Ukraine,Lithuania,25282
Ukraine,Morocco,2100
Ukraine,Poland,3718
Ukraine,Republic of Moldova,180029
Ukraine,Russian Federation,5018098
Ukraine,State of Palestine,1828
Ukraine,Syrian Arab Republic,4494
Ukraine,Tajikistan,34861
Ukraine,Turkey,1637
Ukraine,Turkmenistan,31201
Ukraine,United States of America,3308
Ukraine,Uzbekistan,131997
Ukraine,Viet Nam,14964
Channel Islands,France,840
Channel Islands,Ireland,1660
Channel Islands,Portugal,3380
Channel Islands,United Kingdom of Great Britain and Northern Ireland,54519
Denmark,Afghanistan,354
Denmark,Albania,5
Denmark,Algeria,526
Denmark,Andorra,1
Denmark,Angola,48
Denmark,Antigua and Barbuda,0
Denmark,Argentina,833
Denmark,Armenia,400
Denmark,Aruba,5
Denmark,Australia,981
Denmark,Austria,1275
Denmark,Azerbaijan,84
Denmark,Bahamas,5
Denmark,Bahrain,67
Denmark,Bangladesh,241
Denmark,Barbados,17
Denmark,Belarus,125
Denmark,Belgium,727
Denmark,Belize,5
Denmark,Benin,14
Denmark,Bermuda,9
Denmark,Bhutan,7
Denmark,Bolivia (Plurinational State of),60
Denmark,Botswana,16411
Denmark,Brazil,34
Denmark,British Virgin Islands,765
Denmark,Bulgaria,4
Denmark,Burkina Faso,224
Denmark,Burundi,2
Denmark,Cambodia,23
Denmark,Cameroon,5
Denmark,Canada,50
Denmark,Cabo Verde,31
Denmark,Bonaire, Sint Eustatius and Saba,2175
Denmark,Central African Republic,1
Denmark,Chad,1
Denmark,Chile,1070
Denmark,China,1301
Denmark,China, Hong Kong Special Administrative Region,492
Denmark,China, Macao Special Administrative Region,5
Denmark,Colombia,807
Denmark,Comoros,18
Denmark,Congo,31
Denmark,Cook Islands,1
Denmark,Costa Rica,42
Denmark,Côte d'Ivoire,70
Denmark,Croatia,504
Denmark,Cuba,34
Denmark,Cyprus,111
Denmark,Czech Republic,189
Denmark,Democratic People's Republic of Korea,163
Denmark,Democratic Republic of the Congo,70
Denmark,Djibouti,14
Denmark,Dominica,4
Denmark,Dominican Republic,35
Denmark,Ecuador,159
Denmark,Egypt,869
Denmark,El Salvador,25
Denmark,Eritrea,73
Denmark,Estonia,7
Denmark,Ethiopia,559
Denmark,Faeroe Islands,6430
Denmark,Fiji,13
Denmark,Finland,3180
Denmark,France,2451
Denmark,French Guiana,5
Denmark,French Polynesia,5
Denmark,Gabon,5
Denmark,Gambia,236
Denmark,Georgia,72
Denmark,Germany,22533
Denmark,Ghana,391
Denmark,Greece,738
Denmark,Greenland,8672
Denmark,Grenada,3
Denmark,Guadeloupe,8
Denmark,Guatemala,22
Denmark,Guinea,21
Denmark,Guinea-Bissau,9
Denmark,Guyana,73
Denmark,Haiti,50
Denmark,Honduras,34
Denmark,Hungary,1210
Denmark,Iceland,2986
Denmark,India,2604
Denmark,Indonesia,422
Denmark,Iran (Islamic Republic of),8022
Denmark,Iraq,2418
Denmark,Ireland,895
Denmark,Israel,1048
Denmark,Italy,2203
Denmark,Jamaica,74
Denmark,Japan,935
Denmark,Jordan,579
Denmark,Kazakhstan,38
Denmark,Kenya,609
Denmark,Kiribati,3
Denmark,Kuwait,96
Denmark,Kyrgyzstan,2
Denmark,Lao People's Democratic Republic,18
Denmark,Latvia,15
Denmark,Lebanon,7758
Denmark,Lesotho,31
Denmark,Liberia,50
Denmark,Libya,71
Denmark,Liechtenstein,10
Denmark,Lithuania,13
Denmark,Luxembourg,64
Denmark,Madagascar,14
Denmark,Malawi,38
Denmark,Malaysia,298
Denmark,Maldives,3
Denmark,Mali,5
Denmark,Malta,48
Denmark,Marshall Islands,1
Denmark,Martinique,8
Denmark,Mauritania,4
Denmark,Mauritius,83
Denmark,Mexico,239
Denmark,Monaco,5
Denmark,Mongolia,2
Denmark,Montenegro,1900
Denmark,Morocco,3004
Denmark,Mozambique,65
Denmark,Myanmar,43
Denmark,Namibia,10
Denmark,Nepal,37
Denmark,Netherlands,2389
Denmark,New Zealand,309
Denmark,Nicaragua,36
Denmark,Niger,3
Denmark,Nigeria,219
Denmark,Norway,12613
Denmark,Oman,1
Denmark,Pakistan,6946
Denmark,Panama,25
Denmark,Papua New Guinea,4
Denmark,Paraguay,28
Denmark,Peru,245
Denmark,Philippines,1972
Denmark,Poland,8085
Denmark,Portugal,441
Denmark,Puerto Rico,5
Denmark,Qatar,5
Denmark,Republic of Korea,6527
Denmark,Republic of Moldova,59
Denmark,Réunion,5
Denmark,Romania,877
Denmark,Russian Federation,1595
Denmark,Rwanda,11
Denmark,Saint Lucia,3
Denmark,Saint Vincent and the Grenadines,8
Denmark,Samoa,6
Denmark,San Marino,1
Denmark,Sao Tome and Principe,0
Denmark,Saudi Arabia,48
Denmark,Senegal,35
Denmark,Serbia,5700
Denmark,Seychelles,14
Denmark,Sierra Leone,72
Denmark,Singapore,236
Denmark,Slovakia,105
Denmark,Slovenia,56
Denmark,Solomon Islands,2
Denmark,Somalia,584
Denmark,South Africa,604
Denmark,Spain,1525
Denmark,Sri Lanka,5014
Denmark,State of Palestine,54
Denmark,Sudan,74
Denmark,Suriname,20
Denmark,Swaziland,37
Denmark,Sweden,15641
Denmark,Switzerland,1388
Denmark,Syrian Arab Republic,538
Denmark,Tajikistan,6
Denmark,Thailand,1958
Denmark,The former Yugoslav Republic of Macedonia,1151
Denmark,Togo,32
Denmark,Tonga,4
Denmark,Trinidad and Tobago,100
Denmark,Tunisia,410
Denmark,Turkey,19476
Denmark,Turkmenistan,4
Denmark,Uganda,269
Denmark,Ukraine,605
Denmark,United Arab Emirates,56
Denmark,United Kingdom of Great Britain and Northern Ireland,9126
Denmark,United Republic of Tanzania,439
Denmark,United States of America,6411
Denmark,Uruguay,164
Denmark,Uzbekistan,37
Denmark,Vanuatu,4
Denmark,Venezuela (Bolivarian Republic of),188
Denmark,Viet Nam,5087
Denmark,Yemen,73
Denmark,Zambia,175
Denmark,Zimbabwe,149
Estonia,Afghanistan,0
Estonia,Armenia,715
Estonia,Azerbaijan,2211
Estonia,Belarus,23870
Estonia,Bonaire, Sint Eustatius and Saba,29
Estonia,China,59
Estonia,Denmark,25
Estonia,Finland,651
Estonia,France,42
Estonia,Georgia,2196
Estonia,Germany,461
Estonia,Hungary,36
Estonia,India,25
Estonia,Kazakhstan,7616
Estonia,Kyrgyzstan,1120
Estonia,Latvia,6102
Estonia,Lithuania,3195
Estonia,Mongolia,28
Estonia,Poland,236
Estonia,Republic of Moldova,1543
Estonia,Russian Federation,283457
Estonia,Sweden,90
Estonia,Tajikistan,853
Estonia,Turkmenistan,996
Estonia,Ukraine,43063
Estonia,United Kingdom of Great Britain and Northern Ireland,31
Estonia,United States of America,91
Estonia,Uzbekistan,2614
Faeroe Islands,British Virgin Islands,6
Faeroe Islands,Bonaire, Sint Eustatius and Saba,3
Faeroe Islands,China,1
Faeroe Islands,Colombia,22
Faeroe Islands,Croatia,1
Faeroe Islands,Denmark,3173
Faeroe Islands,Germany,27
Faeroe Islands,Ghana,1
Faeroe Islands,Greenland,137
Faeroe Islands,Iceland,267
Faeroe Islands,India,14
Faeroe Islands,Indonesia,1
Faeroe Islands,Kenya,2
Faeroe Islands,Norway,151
Faeroe Islands,Philippines,14
Faeroe Islands,Poland,23
Faeroe Islands,Republic of Korea,63
Faeroe Islands,Romania,1
Faeroe Islands,Russian Federation,2
