country_dest,country_origin,total
Czech Republic,Cabo Verde,2
Czech Republic,Bonaire, Sint Eustatius and Saba,181
Czech Republic,Central African Republic,1
Czech Republic,Chad,3
Czech Republic,Chile,11
Czech Republic,China,454
Czech Republic,China, Hong Kong Special Administrative Region,9
Czech Republic,Colombia,27
Czech Republic,Comoros,1
Czech Republic,Congo,24
Czech Republic,Costa Rica,4
Czech Republic,Côte d'Ivoire,5
Czech Republic,Croatia,626
Czech Republic,Cuba,185
Czech Republic,Cyprus,20
Czech Republic,Democratic People's Republic of Korea,32
Czech Republic,Democratic Republic of the Congo,12
Czech Republic,Denmark,48
Czech Republic,Djibouti,2
Czech Republic,Dominica,0
Czech Republic,Dominican Republic,2
Czech Republic,Ecuador,15
Czech Republic,Egypt,58
Czech Republic,El Salvador,5
Czech Republic,Equatorial Guinea,1
Czech Republic,Eritrea,1
Czech Republic,Estonia,23
Czech Republic,Ethiopia,29
Czech Republic,Fiji,3
Czech Republic,Finland,123
Czech Republic,France,1336
Czech Republic,Gabon,0
Czech Republic,Gambia,3
Czech Republic,Georgia,132
Czech Republic,Germany,3563
Czech Republic,Ghana,16
Czech Republic,Greece,667
Czech Republic,Grenada,0
Czech Republic,Guatemala,3
Czech Republic,Guinea,9
Czech Republic,Guinea-Bissau,3
Czech Republic,Guyana,1
Czech Republic,Haiti,8
Czech Republic,Honduras,1
Czech Republic,Hungary,2290
Czech Republic,Iceland,7
Czech Republic,India,90
Czech Republic,Indonesia,33
Czech Republic,Iran (Islamic Republic of),70
Czech Republic,Iraq,98
Czech Republic,Ireland,25
Czech Republic,Israel,52
Czech Republic,Italy,382
Czech Republic,Jamaica,2
Czech Republic,Japan,72
Czech Republic,Jordan,38
Czech Republic,Kazakhstan,682
Czech Republic,Kenya,16
Czech Republic,Kiribati,1
Czech Republic,Kuwait,21
Czech Republic,Kyrgyzstan,56
Czech Republic,Lao People's Democratic Republic,3
Czech Republic,Latvia,49
Czech Republic,Lebanon,76
Czech Republic,Lesotho,2
Czech Republic,Liberia,3
Czech Republic,Libya,37
Czech Republic,Liechtenstein,0
Czech Republic,Lithuania,61
Czech Republic,Luxembourg,6
Czech Republic,Madagascar,9
Czech Republic,Malawi,7
Czech Republic,Malaysia,5
Czech Republic,Maldives,0
Czech Republic,Mali,6
Czech Republic,Malta,3
Czech Republic,Marshall Islands,0
Czech Republic,Mauritania,1
Czech Republic,Mauritius,1
Czech Republic,Mexico,29
Czech Republic,Monaco,1
Czech Republic,Mongolia,210
Czech Republic,Montenegro,43
Czech Republic,Morocco,39
Czech Republic,Mozambique,1
Czech Republic,Myanmar,1
Czech Republic,Namibia,3
Czech Republic,Nauru,1
Czech Republic,Nepal,6
Czech Republic,Netherlands,203
Czech Republic,New Zealand,13
Czech Republic,Nicaragua,6
Czech Republic,Niger,2
Czech Republic,Nigeria,25
Czech Republic,Norway,36
Czech Republic,Pakistan,34
Czech Republic,Palau,0
Czech Republic,Panama,4
Czech Republic,Papua New Guinea,1
Czech Republic,Paraguay,12
Czech Republic,Peru,25
Czech Republic,Philippines,13
Czech Republic,Poland,9124
Czech Republic,Portugal,15
Czech Republic,Qatar,10
Czech Republic,Republic of Korea,28
Czech Republic,Republic of Moldova,303
Czech Republic,Romania,4417
Czech Republic,Russian Federation,4924
Czech Republic,Rwanda,5
Czech Republic,Saint Kitts and Nevis,2
Czech Republic,Saint Lucia,1
Czech Republic,Saint Vincent and the Grenadines,0
Czech Republic,Samoa,1
Czech Republic,San Marino,1
Czech Republic,Sao Tome and Principe,0
Czech Republic,Saudi Arabia,6
Czech Republic,Senegal,12
Czech Republic,Serbia,1772
Czech Republic,Seychelles,1
Czech Republic,Sierra Leone,1
Czech Republic,Singapore,5
Czech Republic,Slovakia,105379
Czech Republic,Slovenia,96
Czech Republic,Solomon Islands,0
Czech Republic,Somalia,2
Czech Republic,South Africa,57
Czech Republic,Spain,63
Czech Republic,Sri Lanka,12
Czech Republic,State of Palestine,28
Czech Republic,Sudan,25
Czech Republic,Suriname,1
Czech Republic,Swaziland,1
Czech Republic,Sweden,78
Czech Republic,Switzerland,142
Czech Republic,Syrian Arab Republic,162
Czech Republic,Tajikistan,24
Czech Republic,Thailand,12
Czech Republic,The former Yugoslav Republic of Macedonia,197
Czech Republic,Timor-Leste,1
Czech Republic,Togo,6
Czech Republic,Tonga,3
Czech Republic,Trinidad and Tobago,1
Czech Republic,Tunisia,58
Czech Republic,Turkey,82
Czech Republic,Turkmenistan,18
Czech Republic,Tuvalu,1
Czech Republic,Uganda,6
Czech Republic,Ukraine,12298
Czech Republic,United Arab Emirates,12
Czech Republic,United Kingdom of Great Britain and Northern Ireland,526
Czech Republic,United Republic of Tanzania,7
Czech Republic,United States of America,775
Czech Republic,Uruguay,13
Czech Republic,Uzbekistan,66
Czech Republic,Vanuatu,2
Czech Republic,Venezuela (Bolivarian Republic of),17
Czech Republic,Viet Nam,5386
Czech Republic,Western Sahara,6
Czech Republic,Yemen,41
Czech Republic,Zambia,7
Czech Republic,Zimbabwe,8
Hungary,Afghanistan,403
Hungary,Albania,113
Hungary,Algeria,365
Hungary,Angola,43
Hungary,Argentina,123
Hungary,Armenia,165
Hungary,Australia,737
Hungary,Austria,5365
Hungary,Azerbaijan,119
Hungary,Bahamas,3
Hungary,Bahrain,12
Hungary,Bangladesh,53
Hungary,Barbados,2
Hungary,Belarus,125
Hungary,Belgium,601
Hungary,Belize,1
Hungary,Benin,15
Hungary,Bermuda,1
Hungary,Bolivia (Plurinational State of),27
Hungary,Botswana,323
Hungary,Brazil,3
Hungary,British Virgin Islands,207
Hungary,Burkina Faso,1696
Hungary,Canada,58
Hungary,Cabo Verde,71
Hungary,Bonaire, Sint Eustatius and Saba,824
Hungary,Central African Republic,5
Hungary,Chad,2
Hungary,Chile,110
Hungary,China,4242
Hungary,Colombia,84
Hungary,Congo,37
Hungary,Costa Rica,15
Hungary,Côte d'Ivoire,8
Hungary,Croatia,980
Hungary,Cuba,335
Hungary,Cyprus,288
Hungary,Czech Republic,578
Hungary,Democratic Republic of the Congo,15
Hungary,Denmark,146
Hungary,Dominican Republic,12
Hungary,Ecuador,49
Hungary,Egypt,390
Hungary,El Salvador,11
Hungary,Eritrea,3
Hungary,Estonia,63
Hungary,Ethiopia,61
Hungary,Finland,284
Hungary,France,2203
Hungary,Gabon,2
Hungary,Gambia,4
Hungary,Georgia,165
Hungary,Germany,19850
Hungary,Ghana,65
Hungary,Greece,1252
Hungary,Grenada,3
Hungary,Guatemala,9
Hungary,Guinea,22
Hungary,Guinea-Bissau,6
Hungary,Guyana,4
Hungary,Honduras,5
Hungary,Iceland,48
Hungary,India,867
Hungary,Indonesia,169
Hungary,Iran (Islamic Republic of),1595
Hungary,Iraq,649
Hungary,Ireland,287
Hungary,Israel,786
Hungary,Italy,1499
Hungary,Jamaica,12
Hungary,Japan,595
Hungary,Jordan,310
Hungary,Kazakhstan,416
Hungary,Kenya,39
Hungary,Kuwait,137
Hungary,Kyrgyzstan,103
Hungary,Lao People's Democratic Republic,35
Hungary,Latvia,59
Hungary,Lebanon,270
Hungary,Lesotho,2
Hungary,Liberia,12
Hungary,Libya,275
Hungary,Liechtenstein,3
Hungary,Lithuania,71
Hungary,Luxembourg,49
Hungary,Madagascar,15
Hungary,Malaysia,40
Hungary,Mali,12
Hungary,Malta,13
Hungary,Mauritania,6
Hungary,Mauritius,28
Hungary,Mexico,154
Hungary,Monaco,2
Hungary,Mongolia,625
Hungary,Montenegro,14
Hungary,Morocco,83
Hungary,Mozambique,14
Hungary,Myanmar,7
Hungary,Namibia,3
Hungary,Nepal,19
Hungary,Netherlands,1012
Hungary,New Zealand,61
Hungary,Nicaragua,12
Hungary,Niger,12
Hungary,Nigeria,484
Hungary,Norway,456
Hungary,Oman,13
Hungary,Pakistan,182
Hungary,Panama,13
Hungary,Papua New Guinea,1
Hungary,Paraguay,10
Hungary,Peru,111
Hungary,Philippines,85
Hungary,Poland,3200
Hungary,Portugal,123
Hungary,Qatar,27
Hungary,Republic of Korea,953
Hungary,Republic of Moldova,103
Hungary,Romania,170168
Hungary,Russian Federation,20575
Hungary,Rwanda,7
Hungary,Saint Kitts and Nevis,8
Hungary,Saint Vincent and the Grenadines,2
Hungary,Saudi Arabia,253
Hungary,Senegal,11
Hungary,Serbia,8421
Hungary,Sierra Leone,13
Hungary,Singapore,65
Hungary,Slovakia,7703
Hungary,Slovenia,189
Hungary,Somalia,139
Hungary,South Africa,137
Hungary,Spain,437
Hungary,Sri Lanka,42
Hungary,State of Palestine,83
Hungary,Sudan,95
Hungary,Sweden,653
Hungary,Switzerland,829
Hungary,Syrian Arab Republic,664
Hungary,Tajikistan,14
Hungary,Thailand,559
Hungary,The former Yugoslav Republic of Macedonia,23063
Hungary,Togo,4
Hungary,Trinidad and Tobago,5
Hungary,Tunisia,82
Hungary,Turkey,919
Hungary,Uganda,14
Hungary,Ukraine,11454
Hungary,United Arab Emirates,62
Hungary,United Kingdom of Great Britain and Northern Ireland,2091
Hungary,United Republic of Tanzania,34
Hungary,United States of America,3967
Hungary,Uruguay,53
Hungary,Uzbekistan,91
Hungary,Venezuela (Bolivarian Republic of),150
Hungary,Viet Nam,1499
Hungary,Yemen,214
Hungary,Zambia,7
Hungary,Zimbabwe,18
Poland,Afghanistan,187
Poland,Albania,70
Poland,Algeria,549
Poland,Angola,32
Poland,Argentina,214
Poland,Armenia,1010
Poland,Australia,737
Poland,Austria,5234
Poland,Azerbaijan,304
Poland,Bangladesh,51
Poland,Belarus,126812
Poland,Belgium,3395
Poland,Bolivia (Plurinational State of),30
Poland,Botswana,3955
Poland,British Virgin Islands,255
Poland,Burkina Faso,2064
Poland,Canada,26
Poland,Cabo Verde,11
Poland,Bonaire, Sint Eustatius and Saba,1887
Poland,Chile,28
Poland,China,788
Poland,Colombia,69
Poland,Congo,58
Poland,Costa Rica,24
Poland,Croatia,976
Poland,Cuba,223
Poland,Cyprus,53
Poland,Czech Republic,7526
Poland,Denmark,853
Poland,Dominican Republic,3
Poland,Ecuador,36
Poland,Egypt,246
Poland,Eritrea,2
Poland,Estonia,343
Poland,Ethiopia,58
Poland,Finland,232
Poland,France,42043
Poland,Georgia,393
Poland,Germany,123377
Poland,Ghana,55
Poland,Greece,3390
Poland,Guinea,14
Poland,Guyana,15
Poland,Hungary,1631
Poland,Iceland,49
Poland,India,372
Poland,Indonesia,53
Poland,Iran (Islamic Republic of),168
Poland,Iraq,480
Poland,Ireland,86
Poland,Israel,463
Poland,Italy,5210
Poland,Japan,278
Poland,Jordan,190
Poland,Kazakhstan,4087
Poland,Kenya,64
Poland,Kuwait,165
Poland,Kyrgyzstan,90
Poland,Latvia,2708
Poland,Lebanon,399
Poland,Libya,369
Poland,Lithuania,96834
Poland,Luxembourg,151
Poland,Malaysia,9
Poland,Mali,30
Poland,Mexico,140
Poland,Monaco,2
Poland,Mongolia,200
Poland,Montenegro,235
Poland,Morocco,189
Poland,Mozambique,15
Poland,Nepal,10
Poland,Netherlands,1170
Poland,New Zealand,60
Poland,Nigeria,240
Poland,Norway,381
Poland,Pakistan,72
Poland,Panama,29
Poland,Peru,122
Poland,Philippines,57
Poland,Portugal,72
Poland,Qatar,7
Poland,Republic of Korea,44
Poland,Republic of Moldova,399
Poland,Romania,4061
Poland,Russian Federation,65827
Poland,Saudi Arabia,29
Poland,Senegal,29
Poland,Serbia,4056
Poland,Slovakia,1838
Poland,Slovenia,156
Poland,South Africa,321
Poland,Spain,1348
Poland,Sri Lanka,30
Poland,Sudan,75
Poland,Sweden,853
Poland,Switzerland,613
Poland,Syrian Arab Republic,671
Poland,Tajikistan,72
Poland,Thailand,44
Poland,The former Yugoslav Republic of Macedonia,248
Poland,Tunisia,160
Poland,Turkey,548
Poland,Turkmenistan,53
Poland,Uganda,52
Poland,Ukraine,375267
Poland,United Arab Emirates,100
Poland,United Kingdom of Great Britain and Northern Ireland,3192
Poland,United Republic of Tanzania,60
Poland,United States of America,10929
Poland,Uruguay,11
Poland,Uzbekistan,425
Poland,Venezuela (Bolivarian Republic of),57
Poland,Viet Nam,2003
Poland,Yemen,112
Poland,Zambia,44
Poland,Zimbabwe,30
Republic of Moldova,Azerbaijan,2531
Republic of Moldova,Belarus,8547
Republic of Moldova,Burkina Faso,312
Republic of Moldova,Czech Republic,350
Republic of Moldova,Georgia,2396
Republic of Moldova,Germany,384
Republic of Moldova,Greece,34
Republic of Moldova,Hungary,468
Republic of Moldova,Israel,23
Republic of Moldova,Italy,104
Republic of Moldova,Kazakhstan,13830
Republic of Moldova,Mongolia,39
Republic of Moldova,Poland,536
Republic of Moldova,Portugal,272
Republic of Moldova,Romania,3470
Republic of Moldova,Russian Federation,153652
Republic of Moldova,Turkey,79
Republic of Moldova,Ukraine,165990
Republic of Moldova,Uzbekistan,2716
Romania,Albania,632
Romania,Algeria,5
Romania,Armenia,1
Romania,Austria,631
Romania,Bangladesh,5
Romania,Belgium,254
Romania,British Virgin Islands,3
Romania,Burkina Faso,21944
Romania,Cabo Verde,0
Romania,Chile,0
Romania,China,1331
Romania,Cuba,1
Romania,Cyprus,32
Romania,Czech Republic,691
Romania,Denmark,52
Romania,Dominican Republic,0
Romania,Egypt,13
Romania,France,677
Romania,Georgia,0
Romania,Germany,2033
Romania,Ghana,0
Romania,Greece,4350
Romania,Guinea,1
Romania,Hungary,7522
Romania,India,0
Romania,Iran (Islamic Republic of),875
Romania,Iraq,638
Romania,Ireland,83
Romania,Israel,516
Romania,Italy,1436
Romania,Jordan,527
Romania,Kazakhstan,0
Romania,Lebanon,642
Romania,Lithuania,0
Romania,Mali,0
Romania,Mexico,6
Romania,Morocco,6
Romania,Netherlands,165
Romania,Nigeria,1
Romania,Norway,62
Romania,Pakistan,1
Romania,Paraguay,0
Romania,Poland,480
Romania,Portugal,79
Romania,Republic of Moldova,45512
Romania,Russian Federation,7431
Romania,Senegal,0
Romania,Serbia,1255
Romania,Spain,158
Romania,State of Palestine,12
Romania,Sweden,134
Romania,Switzerland,85
Romania,Syrian Arab Republic,4579
Romania,Tunisia,3
Romania,Turkey,1810
Romania,Ukraine,14717
Romania,United Kingdom of Great Britain and Northern Ireland,354
Romania,United States of America,1055
Romania,Venezuela (Bolivarian Republic of),5
Romania,Viet Nam,6
Russian Federation,Afghanistan,15576
Russian Federation,Albania,988
Russian Federation,Algeria,1189
Russian Federation,American Samoa,1012
Russian Federation,Angola,470
Russian Federation,Anguilla,300
Russian Federation,Argentina,572
Russian Federation,Armenia,516425
Russian Federation,Australia,743
Russian Federation,Austria,3905
Russian Federation,Azerbaijan,905728
Russian Federation,Bangladesh,1035
Russian Federation,Belarus,886234
Russian Federation,Belgium,857
Russian Federation,Benin,324
Russian Federation,Bolivia (Plurinational State of),368
Russian Federation,Botswana,776
Russian Federation,Brazil,195
Russian Federation,British Virgin Islands,594
Russian Federation,Burkina Faso,9934
Russian Federation,Burundi,568
Russian Federation,Cambodia,164
Russian Federation,Cameroon,50
Russian Federation,Canada,190
Russian Federation,Cabo Verde,624
Russian Federation,Bonaire, Sint Eustatius and Saba,396
Russian Federation,Central African Republic,132
Russian Federation,Chad,139
Russian Federation,Chile,662
Russian Federation,China,64969
Russian Federation,China, Hong Kong Special Administrative Region,36
Russian Federation,Colombia,297
Russian Federation,Comoros,15
Russian Federation,Congo,424
Russian Federation,Costa Rica,34
Russian Federation,Côte d'Ivoire,100
Russian Federation,Croatia,313
Russian Federation,Cuba,2513
Russian Federation,Cyprus,466
Russian Federation,Czech Republic,14104
Russian Federation,Democratic People's Republic of Korea,9245
Russian Federation,Denmark,2546
Russian Federation,Ecuador,313
Russian Federation,Egypt,1488
Russian Federation,Equatorial Guinea,33
Russian Federation,Estonia,65943
Russian Federation,Ethiopia,372
Russian Federation,Finland,1899
Russian Federation,France,1481
Russian Federation,Georgia,653159
Russian Federation,Germany,149872
Russian Federation,Ghana,263
Russian Federation,Greece,1975
Russian Federation,Guinea,397
Russian Federation,Guinea-Bissau,308
Russian Federation,Hungary,18740
Russian Federation,Iceland,56
Russian Federation,India,8083
Russian Federation,Indonesia,336
Russian Federation,Iran (Islamic Republic of),2829
Russian Federation,Iraq,1213
Russian Federation,Ireland,178
Russian Federation,Israel,2641
Russian Federation,Italy,974
Russian Federation,Japan,679
Russian Federation,Jordan,1300
Russian Federation,Kazakhstan,2506132
Russian Federation,Kenya,381
Russian Federation,Kuwait,212
Russian Federation,Kyrgyzstan,455644
Russian Federation,Lao People's Democratic Republic,85
Russian Federation,Latvia,100686
Russian Federation,Lebanon,1710
Russian Federation,Libya,362
Russian Federation,Lithuania,85879
Russian Federation,Luxembourg,91
Russian Federation,Madagascar,139
Russian Federation,Malawi,9
Russian Federation,Malaysia,533
Russian Federation,Maldives,124
Russian Federation,Mali,167
Russian Federation,Malta,616
Russian Federation,Mauritius,247
Russian Federation,Mexico,170
Russian Federation,Monaco,218
Russian Federation,Mongolia,22734
Russian Federation,Montenegro,551
Russian Federation,Morocco,1514
Russian Federation,Mozambique,105
Russian Federation,Myanmar,339
Russian Federation,Namibia,95
Russian Federation,Nepal,492
Russian Federation,Netherlands,376
Russian Federation,New Zealand,191
Russian Federation,Nicaragua,66
Russian Federation,Niger,24
Russian Federation,Nigeria,1039
Russian Federation,Northern Mariana Islands,268
Russian Federation,Norway,1193
Russian Federation,Oman,51
Russian Federation,Pakistan,1367
Russian Federation,Panama,72
Russian Federation,Paraguay,117
Russian Federation,Peru,702
Russian Federation,Philippines,175
Russian Federation,Poland,32973
Russian Federation,Portugal,125
Russian Federation,Qatar,107
Russian Federation,Republic of Korea,2017
Russian Federation,Republic of Moldova,289707
Russian Federation,Romania,4284
Russian Federation,Rwanda,168
Russian Federation,San Marino,36
Russian Federation,Saudi Arabia,278
Russian Federation,Senegal,105
Russian Federation,Singapore,61
Russian Federation,Slovakia,1046
Russian Federation,Slovenia,127
Russian Federation,Somalia,121
Russian Federation,South Africa,241
Russian Federation,Spain,850
Russian Federation,Sri Lanka,941
Russian Federation,State of Palestine,1556
Russian Federation,Sudan,483
Russian Federation,Sweden,338
Russian Federation,Switzerland,418
Russian Federation,Syrian Arab Republic,4479
Russian Federation,Tajikistan,410349
Russian Federation,Thailand,78
Russian Federation,The former Yugoslav Republic of Macedonia,301
Russian Federation,Tunisia,526
Russian Federation,Turkey,11200
Russian Federation,Turkmenistan,173279
Russian Federation,Tuvalu,31
Russian Federation,Uganda,93
Russian Federation,Ukraine,3485074
Russian Federation,United Arab Emirates,261
Russian Federation,United Kingdom of Great Britain and Northern Ireland,865
Russian Federation,United Republic of Tanzania,244
Russian Federation,United States of America,3051
Russian Federation,Uruguay,498
Russian Federation,Uzbekistan,918869
Russian Federation,Venezuela (Bolivarian Republic of),376
Russian Federation,Viet Nam,28489
Russian Federation,Western Sahara,117
Russian Federation,Yemen,794
Russian Federation,Zambia,305
Russian Federation,Zimbabwe,258
Slovakia,Afghanistan,54
Slovakia,Albania,29
Slovakia,Algeria,32
Slovakia,Angola,11
Slovakia,Argentina,32
Slovakia,Armenia,57
Slovakia,Australia,85
Slovakia,Austria,1033
Slovakia,Azerbaijan,11
Slovakia,Belarus,87
Slovakia,Belgium,259
Slovakia,Botswana,133
Slovakia,British Virgin Islands,30
Slovakia,Burkina Faso,790
Slovakia,Bonaire, Sint Eustatius and Saba,144
Slovakia,Chad,43
Slovakia,Chile,8
Slovakia,China,320
Slovakia,Colombia,16
Slovakia,Congo,6
Slovakia,Croatia,273
Slovakia,Cuba,49
Slovakia,Cyprus,32
Slovakia,Czech Republic,37416
Slovakia,Denmark,72
Slovakia,Ecuador,10
Slovakia,Egypt,55
Slovakia,Estonia,15
Slovakia,Ethiopia,10
Slovakia,Finland,44
Slovakia,France,1071
Slovakia,Georgia,27
Slovakia,Germany,1460
Slovakia,Ghana,5
Slovakia,Greece,119
Slovakia,Hungary,7727
Slovakia,Iceland,13
Slovakia,India,45
Slovakia,Indonesia,7
Slovakia,Iran (Islamic Republic of),40
Slovakia,Iraq,25
Slovakia,Ireland,233
Slovakia,Israel,58
Slovakia,Italy,793
Slovakia,Japan,41
Slovakia,Jordan,19
Slovakia,Kazakhstan,78
Slovakia,Kenya,7
Slovakia,Kuwait,25
Slovakia,Kyrgyzstan,7
Slovakia,Latvia,40
Slovakia,Lebanon,36
Slovakia,Libya,18
Slovakia,Lithuania,42
Slovakia,Luxembourg,20
Slovakia,Malta,6
Slovakia,Mexico,24
Slovakia,Mongolia,22
Slovakia,Montenegro,14
Slovakia,Morocco,15
Slovakia,Netherlands,163
Slovakia,New Zealand,10
Slovakia,Nigeria,30
Slovakia,Norway,197
Slovakia,Pakistan,25
Slovakia,Peru,17
Slovakia,Philippines,8
Slovakia,Poland,2476
Slovakia,Portugal,46
Slovakia,Republic of Korea,152
Slovakia,Republic of Moldova,35
Slovakia,Romania,2843
Slovakia,Russian Federation,1073
Slovakia,Saudi Arabia,10
Slovakia,Serbia,709
Slovakia,Slovenia,95
Slovakia,South Africa,33
Slovakia,Spain,240
Slovakia,State of Palestine,13
Slovakia,Sweden,76
Slovakia,Switzerland,186
Slovakia,Syrian Arab Republic,81
Slovakia,Thailand,18
Slovakia,The former Yugoslav Republic of Macedonia,231
Slovakia,Tunisia,43
Slovakia,Turkey,92
Slovakia,Ukraine,4039
Slovakia,United Arab Emirates,20
Slovakia,United Kingdom of Great Britain and Northern Ireland,1426
Slovakia,United States of America,743
Slovakia,Uzbekistan,16
Slovakia,Viet Nam,713
Slovakia,Yemen,12
Ukraine,Afghanistan,2468
Ukraine,Armenia,44340
Ukraine,Azerbaijan,87250
Ukraine,Belarus,339992
Ukraine,Burkina Faso,2026
Ukraine,China,7666
Ukraine,Estonia,11068
Ukraine,Georgia,74660
Ukraine,Germany,1265
Ukraine,India,4459
Ukraine,Iran (Islamic Republic of),2496
Ukraine,Israel,4384
Ukraine,Jordan,4340
Ukraine,Kazakhstan,290731
Ukraine,Kyrgyzstan,33724
Ukraine,Latvia,21108
Ukraine,Lebanon,2062
Ukraine,Lithuania,26437
Ukraine,Morocco,2031
Ukraine,Poland,3597
Ukraine,Republic of Moldova,174541
Ukraine,Russian Federation,4355392
Ukraine,State of Palestine,1768
Ukraine,Syrian Arab Republic,4347
Ukraine,Tajikistan,34009
Ukraine,Turkey,1583
Ukraine,Turkmenistan,28347
Ukraine,United States of America,3200
Ukraine,Uzbekistan,190478
Ukraine,Viet Nam,14476
Channel Islands,France,824
Channel Islands,Ireland,1629
Channel Islands,Portugal,3318
Channel Islands,United Kingdom of Great Britain and Northern Ireland,53511
Denmark,Afghanistan,1648
Denmark,Albania,45
Denmark,Algeria,717
Denmark,Andorra,1
Denmark,Angola,77
Denmark,Antigua and Barbuda,0
Denmark,Argentina,899
Denmark,Armenia,430
Denmark,Aruba,3
Denmark,Australia,1310
Denmark,Austria,1400
Denmark,Azerbaijan,90
Denmark,Bahamas,7
Denmark,Bahrain,81
Denmark,Bangladesh,320
Denmark,Barbados,21
Denmark,Belarus,135
Denmark,Belgium,980
Denmark,Belize,5
Denmark,Benin,24
Denmark,Bermuda,5
Denmark,Bhutan,8
Denmark,Bolivia (Plurinational State of),105
Denmark,Botswana,17628
Denmark,Brazil,48
Denmark,British Virgin Islands,1154
Denmark,Bulgaria,4
Denmark,Burkina Faso,445
Denmark,Burundi,12
Denmark,Cambodia,132
Denmark,Cameroon,12
Denmark,Canada,90
Denmark,Cabo Verde,84
Denmark,Bonaire, Sint Eustatius and Saba,2519
Denmark,Central African Republic,2
Denmark,Chad,2
Denmark,Chile,1198
Denmark,China,2441
Denmark,China, Hong Kong Special Administrative Region,492
Denmark,China, Macao Special Administrative Region,3
Denmark,Colombia,1424
Denmark,Comoros,17
Denmark,Congo,58
Denmark,Cook Islands,1
Denmark,Costa Rica,68
Denmark,Côte d'Ivoire,191
Denmark,Croatia,542
Denmark,Cuba,102
Denmark,Cyprus,131
Denmark,Czech Republic,203
Denmark,Democratic People's Republic of Korea,211
Denmark,Democratic Republic of the Congo,120
Denmark,Djibouti,15
Denmark,Dominica,7
Denmark,Dominican Republic,56
Denmark,Ecuador,269
Denmark,Egypt,1076
Denmark,El Salvador,38
Denmark,Eritrea,79
Denmark,Estonia,234
Denmark,Ethiopia,820
Denmark,Faeroe Islands,8533
Denmark,Fiji,17
Denmark,Finland,3503
Denmark,France,3345
Denmark,French Guiana,3
Denmark,French Polynesia,3
Denmark,Gabon,5
Denmark,Gambia,360
Denmark,Georgia,78
Denmark,Germany,25297
Denmark,Ghana,678
Denmark,Greece,916
Denmark,Greenland,10581
Denmark,Grenada,5
Denmark,Guadeloupe,4
Denmark,Guatemala,78
Denmark,Guinea,38
Denmark,Guinea-Bissau,20
Denmark,Guyana,86
Denmark,Haiti,90
Denmark,Honduras,52
Denmark,Hungary,1426
Denmark,Iceland,4471
Denmark,India,3498
Denmark,Indonesia,528
Denmark,Iran (Islamic Republic of),9753
Denmark,Iraq,7703
Denmark,Ireland,1024
Denmark,Israel,1251
Denmark,Italy,2768
Denmark,Jamaica,103
Denmark,Japan,1129
Denmark,Jordan,773
Denmark,Kazakhstan,41
Denmark,Kenya,803
Denmark,Kiribati,3
Denmark,Kuwait,529
Denmark,Kyrgyzstan,2
Denmark,Lao People's Democratic Republic,21
Denmark,Latvia,341
Denmark,Lebanon,10077
Denmark,Lesotho,36
Denmark,Liberia,78
Denmark,Libya,121
Denmark,Liechtenstein,11
Denmark,Lithuania,479
Denmark,Luxembourg,145
Denmark,Madagascar,18
Denmark,Malawi,43
Denmark,Malaysia,351
Denmark,Maldives,3
Denmark,Mali,16
Denmark,Malta,53
Denmark,Marshall Islands,1
Denmark,Martinique,4
Denmark,Mauritania,15
Denmark,Mauritius,97
Denmark,Mexico,350
Denmark,Monaco,6
Denmark,Mongolia,10
Denmark,Montenegro,1933
Denmark,Morocco,3943
Denmark,Mozambique,94
Denmark,Myanmar,54
Denmark,Namibia,24
Denmark,Nepal,78
Denmark,Netherlands,3612
Denmark,New Zealand,427
Denmark,Nicaragua,79
Denmark,Niger,6
Denmark,Nigeria,389
Denmark,Norway,14633
Denmark,Oman,7
Denmark,Pakistan,8498
Denmark,Panama,31
Denmark,Papua New Guinea,6
Denmark,Paraguay,41
Denmark,Peru,396
Denmark,Philippines,2951
Denmark,Poland,9520
Denmark,Portugal,561
Denmark,Puerto Rico,3
Denmark,Qatar,18
Denmark,Republic of Korea,7400
Denmark,Republic of Moldova,63
Denmark,Réunion,3
Denmark,Romania,1435
Denmark,Russian Federation,2544
Denmark,Rwanda,70
Denmark,Saint Lucia,2
Denmark,Saint Vincent and the Grenadines,8
Denmark,Samoa,8
Denmark,San Marino,1
Denmark,Sao Tome and Principe,0
Denmark,Saudi Arabia,120
Denmark,Senegal,58
Denmark,Serbia,5796
Denmark,Seychelles,18
Denmark,Sierra Leone,164
Denmark,Singapore,308
Denmark,Slovakia,113
Denmark,Slovenia,60
Denmark,Solomon Islands,2
Denmark,Somalia,6085
Denmark,South Africa,794
Denmark,Spain,2136
Denmark,Sri Lanka,6510
Denmark,State of Palestine,27
Denmark,Sudan,140
Denmark,Suriname,23
Denmark,Swaziland,39
Denmark,Sweden,17707
Denmark,Switzerland,1655
Denmark,Syrian Arab Republic,921
Denmark,Tajikistan,7
Denmark,Thailand,3777
Denmark,The former Yugoslav Republic of Macedonia,1237
Denmark,Togo,66
Denmark,Tonga,6
Denmark,Trinidad and Tobago,126
Denmark,Tunisia,567
Denmark,Turkey,24783
Denmark,Turkmenistan,4
Denmark,Uganda,605
Denmark,Ukraine,650
Denmark,United Arab Emirates,124
Denmark,United Kingdom of Great Britain and Northern Ireland,11553
Denmark,United Republic of Tanzania,616
Denmark,United States of America,7504
Denmark,Uruguay,184
Denmark,Uzbekistan,40
